# clang-tidy 20 legacy diagnostic baseline
# New exceptions belong in source as exact, justified NOLINT directives.
src/adapters/json_model_catalog_cache.cpp	cppcoreguidelines-pro-bounds-pointer-arithmetic	553e0487ffc4cefb89ee	do not use pointer arithmetic
src/adapters/json_model_catalog_cache.cpp	cppcoreguidelines-pro-type-vararg	1e7b4569e794764ef42a	do not call c-style vararg functions
src/adapters/json_model_catalog_cache.cpp	cppcoreguidelines-pro-type-vararg	477b442bcb49447fca2e	do not call c-style vararg functions
src/adapters/json_model_catalog_cache.cpp	cppcoreguidelines-pro-type-vararg	75c761d6335491200cba	do not call c-style vararg functions
src/adapters/json_model_catalog_cache.cpp	modernize-use-integer-sign-comparison	38580a383ab13c96dbeb	comparison between 'signed' and 'unsigned' integers
src/adapters/json_model_catalog_cache.cpp	performance-move-const-arg	a0ed7c86d02b02946859	std::move of the variable 'parsed' of the trivially-copyable type 'model::Pricing' has no effect; remove std::move()
src/adapters/json_model_catalog_cache.cpp	readability-function-cognitive-complexity	ecd84bb0055d51e05d6b	function 'store' has cognitive complexity of 25 (threshold 20)
src/adapters/process_audio.cpp	bugprone-implicit-widening-of-multiplication-result	924fb9e17768357f6740	performing an implicit widening conversion to type 'const std::size_t' (aka 'const unsigned long') of a multiplication performed in type 'unsigned int'
src/adapters/process_audio.cpp	cppcoreguidelines-pro-bounds-pointer-arithmetic	0c97dc3a21776e8739cf	do not use pointer arithmetic
src/adapters/process_audio.cpp	cppcoreguidelines-pro-bounds-pointer-arithmetic	68809ec42b060f1088a5	do not use pointer arithmetic
src/adapters/process_audio.cpp	cppcoreguidelines-pro-type-vararg	97451ad82c8fb3255a8c	do not call c-style vararg functions
src/adapters/process_audio.cpp	cppcoreguidelines-pro-type-vararg	af1400161a9fb75a0ded	do not call c-style vararg functions
src/adapters/process_audio.cpp	modernize-use-integer-sign-comparison	37fe90ed713818aca3ba	comparison between 'signed' and 'unsigned' integers
src/adapters/process_audio.cpp	readability-simplify-boolean-expr	55550e106002fa33939c	boolean expression can be simplified by DeMorgan's theorem
src/adapters/process_credentials.cpp	concurrency-mt-unsafe	c5364c291a55d994c64b	function is not thread safe
src/adapters/process_draft_editor.cpp	concurrency-mt-unsafe	69d57c517b27dd7fa2b8	function is not thread safe
src/adapters/process_draft_editor.cpp	concurrency-mt-unsafe	7bfccebfb60910d8a0b3	function is not thread safe
src/adapters/process_draft_editor.cpp	concurrency-mt-unsafe	c55edd4df60b17a26fe5	function is not thread safe
src/adapters/process_draft_editor.cpp	concurrency-mt-unsafe	d4de6d04aff903186627	function is not thread safe
src/adapters/process_draft_editor.cpp	concurrency-mt-unsafe	dee138f68513d8a50ba2	function is not thread safe
src/adapters/process_draft_editor.cpp	cppcoreguidelines-pro-type-const-cast	0c73528bd7f5cde02ecf	do not use const_cast to remove const qualifier
src/adapters/process_draft_editor.cpp	cppcoreguidelines-pro-type-const-cast	37f7cf3baaa25393c601	do not use const_cast to remove const qualifier
src/adapters/process_draft_editor.cpp	cppcoreguidelines-pro-type-vararg	51157c5eaa6caa22dc22	do not call c-style vararg functions
src/adapters/process_draft_editor.cpp	cppcoreguidelines-pro-type-vararg	9f66c7c173b96f50bf50	do not call c-style vararg functions
